# x_target,y_target,z_target,deviation,x_actual,y_actual,z_actual
2.515425982990993,1.7586638453388888,1.0,3.0598540488648136,0.008014804860238657,0.0049770148365392555,0.986640184808222
2.4487594190501483,1.7587808785208376,1.0,3.0044808335316833,0.008482937604240268,0.006132968577667771,0.9865435170621424
2.3820928551093035,1.7588979117027865,1.0,2.9486060040761526,0.00943019402444543,0.008301560518948606,0.987284686811244
2.3154262911684587,1.7590149448847354,1.0,2.8936680274465525,0.009816149764296388,0.010499090973416586,0.9870062499073115
2.248759727227614,1.7591319780666843,1.0,2.8401448524971804,0.010008796214887072,0.011486372976801466,0.9876755906471197
2.182093163286769,1.7592490112486332,1.0,2.7866636669581046,0.009958747472636089,0.013633861342268098,0.9875814333530485
2.1154265993459243,1.759366044430582,1.0,2.734005958914317,0.009810664091555931,0.015510727331865305,0.9882207976331725
2.0487600354050794,1.759483077612531,1.0,2.6826886754654726,0.009589169673598432,0.016364392605019196,0.9882543710131596
1.9820934714642344,1.7596001107944799,1.0,2.6317795361083607,0.008826997399176834,0.018236000481369044,0.9884248402593075
1.9154269075233894,1.7597171439764288,1.0,2.581834626043876,0.008011591474857693,0.01974390734780299,0.9885989404568934
1.8487603435825444,1.7598341771583776,1.0,2.5329532291779575,0.007608616946763359,0.020328226343453926,0.9885358040581524
1.7820937796416993,1.7599512103403265,1.0,2.4848096953196013,0.006514803934441725,0.02170991272601488,0.9892429442332047
1.7702881532681818,1.7734346498087197,1.0,2.4860104357756487,0.005298417905913708,0.022736024061870405,0.9893490535934436
1.7668873008483261,1.7905490515898126,1.0,2.495911505712043,0.004671740551464013,0.023047108756648303,0.9896344091165374
1.7627203392381148,1.8092809942318173,1.0,2.5065306130227896,0.0033839030893294277,0.023974192418878153,0.9894813565443211
1.7575739106569,1.8298195774506396,1.0,2.518200942631975,0.0021007397766059956,0.02439666192688029,0.9900989953165328
1.7511768963194232,1.852355340358195,1.0,2.530279740761197,0.0014341536203660151,0.024620946649588797,0.9898566803676576
1.743187759607641,1.8770681450713012,1.0,2.543499956782501,0.00031084897327330864,0.024590146586898072,0.990132393329359
1.7331815440210991,1.9041083927089901,1.0,2.5572403143460463,-0.0009809746820146135,0.024731392076336404,0.9899763512158533
1.7206385847857348,1.9335693997187482,1.0,2.570988148540982,-0.0015179237631998545,0.024627582751268886,0.9900924557215941
1.786747912309613,1.924967001286623,1.0,2.6100316634986633,-0.0024487009442703237,0.024718403817357397,0.9902004386566184
1.8528572398334913,1.9163646028544976,1.0,2.6506517264908,-0.0034241046014431113,0.024256840822999916,0.9898825738624698
1.9189665673573695,1.9077622044223723,1.0,2.6916616671245097,-0.003823485709235916,0.02419688836516427,0.989868749241815
1.9850758948812477,1.899159805990247,1.0,2.7340973436777443,-0.004501561585497839,0.023854833435346195,0.9899456807353857
2.051185222405126,1.8905574075581217,1.0,2.777338761717441,-0.004953194635214852,0.023526312600264138,0.9899851225932061
2.1172945499290043,1.8819550091259964,1.0,2.8212928667306287,-0.005280774049429974,0.02338822661215439,0.9901537398410776
2.1834038774528826,1.8733526106938712,1.0,2.866428933366508,-0.005686102707721708,0.022890833951302744,0.9904552833546886
2.2495132049767608,1.8647502122617459,1.0,2.9123281540829726,-0.005930657203946653,0.022322293668655003,0.9906391023698722
2.315622532500639,1.8561478138296206,1.0,2.9587411300062705,-0.006006535189842981,0.021997279123147813,0.9910914377497593
2.381731860024517,1.8475454153974953,1.0,3.0060204427296697,-0.0062291863786920025,0.021697775281771622,0.99098123880936
2.4478411875483954,1.83894301696537,1.0,3.054064745972615,-0.006367564702921541,0.021225756515932986,0.9913493335514987
2.5139505150722736,1.8303406185332447,1.0,3.1025028344534733,-0.006422439364309024,0.021150906463904738,0.9912481956770488
2.580059842596152,1.8217382201011194,1.0,3.1517904369078713,-0.0063215293561658245,0.020531694885492145,0.9916687022257513
2.64616917012003,1.8131358216689941,1.0,3.2015019796124173,-0.006262070426995708,0.020331955909816263,0.9911830531735152
2.7122784976439083,1.8045334232368688,1.0,3.25179964446172,-0.006150514969064142,0.020081127928274004,0.9913607365293192
